"cow_abb","cow_code","year","cow_name","cy_case_id","diprel_jan1","diprel_dec31","diprel_midyr","num_dip_change","dip_change_date","dip_change_date2","full_relations","num_dip_dispute","dip_dispute_date1","dip_dispute_date2","num_amb_exit","num_amb_enter","amb_jan1","amb_jan_enter_date","amb_jan_exit_date","amb_jan_career","amb_midyr","amb_midyr_enter_date","amb_midyr_exit_date","amb_midyr_career","amb_midyr_tenure","amb_dec31","amb_dec_enter_date","amb_dec_exit_date","amb_dec_career","vacancy","vacancy_code","vacancy_code2","before_first_amb","vac1_dispute_during","vac2_dispute_during","vac1_last_dispute_before","vac2_last_dispute_before","vac1_onset","vac2_onset","vac1_end","vac2_end","vac1_end_diprel_during","vac2_end_diprel_during","vac1_dispute_to_onset","vac2_dispute_to_onset","vac1_duration","vac2_duration","ineligible","foreign_amb_appt","foreign_amb_endyr_cda","foreign_amb_endyr_tenure_withNA","foreign_amb_endyr_status","foreign_amb_endyr_tenure","gdp_const","population","govt_exp","polity","mil_const","econ_const","econ_smooth","ideal_diff","ideal_diff_imp","import_from_US","export_to_US","import_from_US_const","export_to_US_const","ally","capabilities","capratio","gatt_join","wto_join","gatt_member","wto_member","gatt_or_wto_member","fta","start_mid_US","mid_start_count","sotu_mention","visit","pop_imputed","gdp_imputed","polity_imputed","imp_imputed","exp_imputed","idealdiff_imputed","mil_imputed","econ_imputed","govtexp_imputed","turnover","logimp","logexp","logimp_imputed","logexp_imputed","loggdp","logpop","loggdp_imputed","logpop_imputed","logmil","logecon","logmil_imputed","logecon_imputed","lag3num_amb_enter","lag3enter","jan_sideacc","lag3jan_sideacc","lag3dec_car","lag3midyr_car","lag3ineligible","lag1famb_appt","lag1famb_tenure","lag1famb_status","lag4famb_appt","lag4famb_tenure","lag4famb_status","lag4vac","lag5vac","lag6vac","totalvac","lag1vac","lag2vac","lag3vac","recentvac","totalvac2","totalvac3","recentvac2","recentvac3","lag1logimp","lag1logimp_imputed","lag2logimp","lag2logimp_imputed","lag3logimp","lag3logimp_imputed","lag4logimp","lag4logimp_imputed","lag5logimp","lag5logimp_imputed","lag6logimp","lag6logimp_imputed","lead1logimp","lead1logimp_imputed","lead1startmid","lag1startmid","lag2startmid","lag3startmid","lag4startmid","lag5startmid","lag6startmid","lag1logexp","lag1logexp_imputed","lag4logexp","lag4logexp_imputed","lag1logmil","lag1logmil_imputed","lag4logmil","lag4logmil_imputed","lag1logecon","lag1logecon_imputed","lag4logecon","lag4logecon_imputed","lag1loggdp","lag1loggdp_imputed","lag4loggdp","lag4loggdp_imputed","lag1logpop","lag1logpop_imputed","lag4logpop","lag4logpop_imputed","lag1govtexp","lag1govtexp_imputed","lag4govtexp","lag4govtexp_imputed","lag1idealdiff","lag1idealdiff_imputed","lag4idealdiff","lag4idealdiff_imputed","lag1polity","lag1polity_imputed","lag4polity","lag4polity_imputed","lag1cap","lag4cap","lag1capratio","lag4capratio","lag1ally","lag4ally","lag1fta","lag4fta","lag1gattwto","lag4gattwto","lag4visit","lag4sotu","lag1deltapolity","lag4deltapolity","lag1deltapolity_imputed","lag4deltapolity_imputed","prior_car","recent_car","prior_pol","recent_pol","lag3enter_car","lag3enter_pol"
"TUN",616,2004,"Tunisia","TUN_2004",1,1,NA,0,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"William J. Hudson","2004-01-12","2006-07-21",1,0.0328767123287671,"TUN2003",NA,0,0,NA,NA,NA,"2003-05-17",NA,"2004-01-12",NA,0,NA,NA,NA,240,NA,0,0,0,4,0,4,37168907639.8691,10022277,16.9223401461433,-4,16261923,43449,43449,4.033,4.287438,360.33887,224.7,447.478799550227,279.038690050107,0,0.0009562,0.00631033074131538,0,0,0,1,1,0,0,0,0,0,10022277,37168907639.8691,-4,447.478799550227,279.038690050107,4.033,16261923,43449,16.9223401461433,1,6.10586141070541,5.63492777237383,6.10586141070541,5.63492777237383,24.3387384326039,16.1203208733136,24.3387384326039,16.1203208733136,16.6043369822671,10.6793661306935,16.6043369822671,10.6793661306935,1,1,0,0,1,NA,0,0,3,0,1,0,0,0.405479452054795,0,0,0.405479452054795,0.627397260273973,0,0.915068493150685,1.54246575342466,0.164413586038657,0.0666663307773185,2.3792006004879,3.66983544677996,5.83915828038745,5.83915828038745,5.96677144226975,5.96677144226975,6.22631767193429,6.22631767193429,6.27703120998606,6.27703120998606,6.2873746442404,6.2873746442404,5.96610092735866,5.96610092735866,5.9869190767783,5.9869190767783,0,0,0,0,0,0,0,4.91374882434179,4.91374882434179,4.98070458005934,4.98070458005934,15.912507596189,15.912507596189,16.0815322839313,16.0815322839313,0,0,0,0,24.2782475244859,24.2782475244859,24.181897596971,24.181897596971,16.1126083230749,16.1126083230749,16.0884968979188,16.0884968979188,17.2011093112602,17.2011093112602,16.6712533083276,16.6712533083276,4.061,4.061,3.648,3.648,-4,-4,-3,-3,0.0009668,0.0008723,0.00636393855916165,0.00610834237248494,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"TUN",616,2005,"Tunisia","TUN_2005",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"William J. Hudson","2004-01-12","2006-07-21",1,NA,NA,NA,NA,NA,"William J. Hudson","2004-01-12","2006-07-21",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,38464814916.9578,10106771,16.9193475197631,-4,14764465,181171,181171,3.974,4.161713,329.65021,242.5,397.185937874316,292.181187855216,0,0.0009614,0.00614238919389288,0,0,0,1,1,0,0,0,0,0,10106771,38464814916.9578,-4,397.185937874316,292.181187855216,3.974,14764465,181171,16.9193475197631,0,5.9869190767783,5.68079080647799,5.9869190767783,5.68079080647799,24.3730097621197,16.128716153236,24.3730097621197,16.128716153236,16.5077339058959,12.1072021352644,16.5077339058959,12.1072021352644,0,0,0,0,1,NA,0,0,4,0,0,1,0,0.915068493150685,0.405479452054795,0,1.32054794520548,0.0328767123287671,0.627397260273973,0,0.66027397260274,1.74384687558642,2.30283340830864,0.435961718896604,0.28785417603858,6.10586141070541,6.10586141070541,5.83915828038745,5.83915828038745,5.96677144226975,5.96677144226975,6.22631767193429,6.22631767193429,6.27703120998606,6.27703120998606,6.2873746442404,6.2873746442404,6.22347903943593,6.22347903943593,0,0,0,0,0,0,0,5.63492777237383,5.63492777237383,5.14506903271211,5.14506903271211,16.6043369822671,16.6043369822671,16.2422577636369,16.2422577636369,10.6793661306935,10.6793661306935,11.9497923362179,11.9497923362179,24.3387384326039,24.3387384326039,24.2191566163674,24.2191566163674,16.1203208733136,16.1203208733136,16.0972706071725,16.0972706071725,16.9223401461433,16.9223401461433,16.5715905690391,16.5715905690391,4.033,4.033,3.736,3.736,-4,-4,-3,-3,0.0009562,0.000901,0.00631033074131538,0.00636942224886556,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"TUN",616,2006,"Tunisia","TUN_2006",1,1,NA,0,NA,NA,1,0,NA,NA,1,0,"William J. Hudson","2004-01-12","2006-07-21",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449315068493151,"TUN2006",NA,0,0,NA,NA,NA,"2006-07-21",NA,"2007-01-17",NA,0,NA,NA,NA,180,NA,0,0,0,1,0,1,40481984888.6211,10201214,16.708663241378,-4,11959843,334288,334288,4.019,4.029422,430.98648,524.29999,503.455202208581,612.459020717789,0,0.0009586,0.00620732303528124,0,0,0,1,1,0,0,0,0,0,10201214,40481984888.6211,-4,503.455202208581,612.459020717789,4.019,11959843,334288,16.708663241378,1,6.22347903943593,6.419113466024,6.22347903943593,6.419113466024,24.4241228945333,16.1380172907801,24.4241228945333,16.1380172907801,16.2970652629234,12.7197611672901,16.2970652629234,12.7197611672901,0,0,0,0,NA,NA,0,1,0,0,0,2,0,0,0.915068493150685,0.405479452054795,1.32054794520548,0,0.0328767123287671,0.627397260273973,0.66027397260274,1.74384687558642,2.30283340830864,0.435961718896604,0.28785417603858,5.9869190767783,5.9869190767783,6.10586141070541,6.10586141070541,5.83915828038745,5.83915828038745,5.96677144226975,5.96677144226975,6.22631767193429,6.22631767193429,6.27703120998606,6.27703120998606,6.5990546648517,6.5990546648517,0,0,0,0,0,0,0,5.68079080647799,5.68079080647799,4.85346161073881,4.85346161073881,16.5077339058959,16.5077339058959,16.3772247648881,16.3772247648881,12.1072021352644,12.1072021352644,11.8977932300793,11.8977932300793,24.3730097621197,24.3730097621197,24.2322955573818,24.2322955573818,16.128716153236,16.128716153236,16.1051371510982,16.1051371510982,16.9193475197631,16.9193475197631,17.2266225753311,17.2266225753311,3.974,3.974,3.815,3.815,-4,-4,-4,-4,0.0009614,0.0009915,0.00614238919389288,0.00644816817394901,0,0,0,0,1,1,0,0,0,-1,0,-1,1,1,0,0,0,0
"TUN",616,2007,"Tunisia","TUN_2007",1,1,NA,0,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Frank Godec","2007-01-17","2009-07-29",1,0.0465753424657534,"TUN2006",NA,0,0,NA,NA,NA,"2006-07-21",NA,"2007-01-17",NA,0,NA,NA,NA,180,NA,0,0,0,2,0,2,43198172401.732,10304726,16.5074774153175,-4,11683401,1022832,1022832,3.639,3.941979,646.15912,477.89999,733.400606280804,542.423888418677,0,0.0009511,0.00634923389960854,0,0,0,1,1,0,0,0,0,0,10304726,43198172401.732,-4,733.400606280804,542.423888418677,3.639,11683401,1022832,16.5074774153175,1,6.5990546648517,6.29788965704674,6.5990546648517,6.29788965704674,24.4890640257861,16.1481131829188,24.4890640257861,16.1481131829188,16.2736797600776,13.838086786251,16.2736797600776,13.838086786251,1,1,0,0,1,NA,0,0,1,0,0,3,0,0.627397260273973,0,0.915068493150685,1.54246575342466,0.449315068493151,0,0.0328767123287671,0.482191780821918,2.3792006004879,3.66983544677996,0.232508913492213,0.112113887053779,6.22347903943593,6.22347903943593,5.9869190767783,5.9869190767783,6.10586141070541,6.10586141070541,5.83915828038745,5.83915828038745,5.96677144226975,5.96677144226975,6.22631767193429,6.22631767193429,6.72217359197743,6.72217359197743,0,0,0,0,0,0,0,6.419113466024,6.419113466024,4.91374882434179,4.91374882434179,16.2970652629234,16.2970652629234,15.912507596189,15.912507596189,12.7197611672901,12.7197611672901,0,0,24.4241228945333,24.4241228945333,24.2782475244859,24.2782475244859,16.1380172907801,16.1380172907801,16.1126083230749,16.1126083230749,16.708663241378,16.708663241378,17.2011093112602,17.2011093112602,4.019,4.019,4.061,4.061,-4,-4,-4,-4,0.0009586,0.0009668,0.00620732303528124,0.00636393855916165,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"TUN",616,2008,"Tunisia","TUN_2008",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Robert Frank Godec","2007-01-17","2009-07-29",1,NA,NA,NA,NA,NA,"Robert Frank Godec","2007-01-17","2009-07-29",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,45028814545.2336,10414433,16.1341685393665,-4,11180115,795013,795013,3.714,3.746432,745.1286,672,829.620981869525,748.200109103745,0,0.0009558,0.0064637726439995,0,0,0,1,1,0,0,0,0,0,10414433,45028814545.2336,-4,829.620981869525,748.200109103745,3.714,11180115,795013,16.1341685393665,0,6.72217359197743,6.61900611619692,6.72217359197743,6.61900611619692,24.5305684450247,16.1587031904847,24.5305684450247,16.1587031904847,16.2296474013082,13.5861150035443,16.2296474013082,13.5861150035443,0,0,0,0,1,NA,0,0,2,0,0,4,0,0.0328767123287671,0.627397260273973,0,0.66027397260274,0.0465753424657534,0.449315068493151,0,0.495890410958904,0.435961718896604,0.28785417603858,0.245907299680991,0.121943071896601,6.5990546648517,6.5990546648517,6.22347903943593,6.22347903943593,5.9869190767783,5.9869190767783,6.10586141070541,6.10586141070541,5.83915828038745,5.83915828038745,5.96677144226975,5.96677144226975,6.72919718988278,6.72919718988278,0,0,0,0,0,0,0,6.29788965704674,6.29788965704674,5.63492777237383,5.63492777237383,16.2736797600776,16.2736797600776,16.6043369822671,16.6043369822671,13.838086786251,13.838086786251,10.6793661306935,10.6793661306935,24.4890640257861,24.4890640257861,24.3387384326039,24.3387384326039,16.1481131829188,16.1481131829188,16.1203208733136,16.1203208733136,16.5074774153175,16.5074774153175,16.9223401461433,16.9223401461433,3.639,3.639,4.033,4.033,-4,-4,-4,-4,0.0009511,0.0009562,0.00634923389960854,0.00631033074131538,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"TUN",616,2009,"Tunisia","TUN_2009",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Robert Frank Godec","2007-01-17","2009-07-29",1,NA,NA,NA,NA,NA,"Gordon Gray","2009-11-19","2012-07-05",1,0.312328767123288,"TUN2009",NA,0,0,NA,NA,NA,"2009-07-29",NA,"2009-11-19",NA,0,NA,NA,NA,113,NA,0,1,0,0,0,0,46399243530.8881,10525694,16.6311616777897,-4,15900332,1272095,1272095,3.674,3.662446,762.3222,338.10001,835.47546535967,370.544453766215,0,0.0009583,0.00656431459664366,0,0,0,1,1,0,0,0,0,0,10525694,46399243530.8881,-4,835.47546535967,370.544453766215,3.674,15900332,1272095,16.6311616777897,1,6.72919718988278,5.91766851720426,6.72919718988278,5.91766851720426,24.5605489928321,16.1693298736012,24.5605489928321,16.1693298736012,16.5818506103674,14.0561764917325,16.5818506103674,14.0561764917325,0,0,0,0,NA,NA,0,0,3,0,1,0,0,0,0.0328767123287671,0.627397260273973,0.66027397260274,0,0.0465753424657534,0.449315068493151,0.495890410958904,0.435961718896604,0.28785417603858,0.245907299680991,0.121943071896601,6.72217359197743,6.72217359197743,6.5990546648517,6.5990546648517,6.22347903943593,6.22347903943593,5.9869190767783,5.9869190767783,6.10586141070541,6.10586141070541,5.83915828038745,5.83915828038745,6.88521088449484,6.88521088449484,0,0,0,0,0,0,0,6.61900611619692,6.61900611619692,5.68079080647799,5.68079080647799,16.2296474013082,16.2296474013082,16.5077339058959,16.5077339058959,13.5861150035443,13.5861150035443,12.1072021352644,12.1072021352644,24.5305684450247,24.5305684450247,24.3730097621197,24.3730097621197,16.1587031904847,16.1587031904847,16.128716153236,16.128716153236,16.1341685393665,16.1341685393665,16.9193475197631,16.9193475197631,3.714,3.714,3.974,3.974,-4,-4,-4,-4,0.0009558,0.0009614,0.0064637726439995,0.00614238919389288,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"TUN",616,2010,"Tunisia","TUN_2010",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Gordon Gray","2009-11-19","2012-07-05",1,NA,NA,NA,NA,NA,"Gordon Gray","2009-11-19","2012-07-05",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,48028139382.53,10635244,16.6170535013361,-4,22129250,970386,970386,3.605,3.425548,896.09589,417.89999,976.707831391952,455.493879088786,0,0.0009349,0.00631272037802047,0,0,0,1,1,0,0,0,0,0,10635244,48028139382.53,-4,976.707831391952,455.493879088786,3.605,22129250,970386,16.6170535013361,0,6.88521088449484,6.12357529159636,6.88521088449484,6.12357529159636,24.5950529132205,16.1796839494657,24.5950529132205,16.1796839494657,16.9124108659958,13.7854502399847,16.9124108659958,13.7854502399847,1,1,0,0,1,NA,0,1,0,0,0,1,0,0.449315068493151,0,0.0328767123287671,0.482191780821918,0.312328767123288,0,0.0465753424657534,0.358904109589041,0.232508913492213,0.112113887053779,0.128812159879903,0.0462312135459377,6.72919718988278,6.72919718988278,6.72217359197743,6.72217359197743,6.5990546648517,6.5990546648517,6.22347903943593,6.22347903943593,5.9869190767783,5.9869190767783,6.10586141070541,6.10586141070541,6.8498566162226,6.8498566162226,NA,0,0,0,0,0,0,5.91766851720426,5.91766851720426,6.419113466024,6.419113466024,16.5818506103674,16.5818506103674,16.2970652629234,16.2970652629234,14.0561764917325,14.0561764917325,12.7197611672901,12.7197611672901,24.5605489928321,24.5605489928321,24.4241228945333,24.4241228945333,16.1693298736012,16.1693298736012,16.1380172907801,16.1380172907801,16.6311616777897,16.6311616777897,16.708663241378,16.708663241378,3.674,3.674,4.019,4.019,-4,-4,-4,-4,0.0009583,0.0009586,0.00656431459664366,0.00620732303528124,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"TUR",640,1960,"Turkey","TUR_1960",1,1,NA,0,NA,NA,1,0,NA,NA,1,0,"William Fletcher Warren","1956-06-13","1960-11-15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128767123287671,"TUR1960",NA,0,0,NA,NA,NA,"1960-11-15",NA,"1961-04-05",NA,0,NA,NA,NA,141,NA,0,1,0,0,0,0,95101226308.6503,27472345,8.37004405286344,7,862995904,756233200,756233200,0.419,NA,120.7,65,758.400519135579,408.41784377641,1,0.0071199,0.0330475975637266,0,0,1,0,1,0,0,0,0,0,27472345,95101226308.6503,7,758.400519135579,408.41784377641,0.419,862995904,756233200,8.37004405286344,1,6.63252933141029,6.01473625746646,6.63252933141029,6.01473625746646,25.2782077013531,17.1286904202817,25.2782077013531,17.1286904202817,20.5759205039611,20.4438603535089,20.5759205039611,20.4438603535089,0,0,0,0,1,NA,0,0,2,0,0,1,0,0.323287671232877,0,0,0.323287671232877,0,0,0,0,0.104514918371177,0.033788384569312,0,0,6.41927201368874,6.41927201368874,6.34406464305245,6.34406464305245,6.69521313617529,6.69521313617529,6.38136478256333,6.38136478256333,6.67206139438684,6.67206139438684,6.24536373201367,6.24536373201367,6.77036211373549,6.77036211373549,0,0,0,0,0,0,0,6.34161090059882,6.34161090059882,6.23368073268798,6.23368073268798,21.0192442997306,21.0192442997306,20.9981849279492,20.9981849279492,20.7869130550539,20.7869130550539,20.5561868130632,20.5561868130632,NA,24.0133033085171,NA,24.4055273866674,NA,16.5582045399353,NA,17.446316318881,NA,15.0250518015925,NA,15.9476556548316,0.505,0.505,0.095,0.095,4,4,4,4,0.0073587,0.0071917,0.0321390153154613,0.0275952386251227,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
"TUR",640,1961,"Turkey","TUR_1961",1,1,NA,0,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,0.26027397260274,"TUR1960",NA,0,0,NA,NA,NA,"1960-11-15",NA,"1961-04-05",NA,0,NA,NA,NA,141,NA,0,0,0,1,0,1,96200662471.1418,28146910,9.31849791376912,9,943869767,1446445892,1446445892,0.473,NA,140.10001,80,870.627465128358,497.146268656716,1,0.0069923,0.0331931514529213,0,0,1,0,1,0,0,0,0,0,28146910,96200662471.1418,9,870.627465128358,497.146268656716,0.473,943869767,1446445892,9.31849791376912,1,6.77036211373549,6.21089374606176,6.77036211373549,6.21089374606176,25.2897020809888,17.1529481374308,25.2897020809888,17.1529481374308,20.6654987569656,21.0923752762194,20.6654987569656,21.0923752762194,0,0,0,0,1,NA,0,1,0,0,1,0,0,0,0.323287671232877,0,0.323287671232877,0.128767123287671,0,0,0.128767123287671,0.104514918371177,0.033788384569312,0.0165809720397823,0.00213508407087607,6.63252933141029,6.63252933141029,6.41927201368874,6.41927201368874,6.34406464305245,6.34406464305245,6.69521313617529,6.69521313617529,6.38136478256333,6.38136478256333,6.67206139438684,6.67206139438684,7.01419181227288,7.01419181227288,0,0,0,0,0,0,0,6.01473625746646,6.01473625746646,6.50820797638955,6.50820797638955,20.5759205039611,20.5759205039611,20.2286103047217,20.2286103047217,20.4438603535089,20.4438603535089,20.3123103653384,20.3123103653384,25.2782077013531,25.2782077013531,NA,24.4200001132508,17.1286904202817,17.1286904202817,NA,16.3515216404702,8.37004405286344,8.37004405286344,NA,14.5982573407387,0.419,0.419,0.18,0.18,7,7,4,4,0.0071199,0.0074336,0.0330475975637266,0.0291458176990581,1,1,0,0,1,1,0,0,3,0,3,0,1,1,0,0,0,0
"TUR",640,1962,"Turkey","TUR_1962",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,NA,NA,NA,NA,NA,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,101560413675.945,28832827,9.83810709838107,9,1158350931,1207482332,1207482332,0.293,NA,181.2,95,1111.30732971954,582.639052557153,1,0.0071319,0.0339757631076731,0,0,1,0,1,0,0,0,0,0,28832827,101560413675.945,9,1111.30732971954,582.639052557153,0.293,1158350931,1207482332,9.83810709838107,0,7.01419181227288,6.36928273106018,7.01419181227288,6.36928273106018,25.3439196669919,17.1770251223862,25.3439196669919,17.1770251223862,20.8702632202732,20.9118033123281,20.8702632202732,20.9118033123281,0,0,0,0,1,NA,0,0,1,0,0,1,0,0,0,0.323287671232877,0.323287671232877,0.26027397260274,0.128767123287671,0,0.389041095890411,0.104514918371177,0.033788384569312,0.151352974291612,0.0588825269846819,6.77036211373549,6.77036211373549,6.63252933141029,6.63252933141029,6.41927201368874,6.41927201368874,6.34406464305245,6.34406464305245,6.69521313617529,6.69521313617529,6.38136478256333,6.38136478256333,7.1590251859149,7.1590251859149,0,0,0,0,0,0,0,6.21089374606176,6.21089374606176,5.98064866647783,5.98064866647783,20.6654987569656,20.6654987569656,20.728198490384,20.728198490384,21.0923752762194,21.0923752762194,20.4101294795055,20.4101294795055,25.2897020809888,25.2897020809888,NA,24.7739613167518,17.1529481374308,17.1529481374308,NA,16.5408518782001,9.31849791376912,9.31849791376912,NA,14.5419024812656,0.473,0.473,0.025,0.025,9,9,4,4,0.0069923,0.0075132,0.0331931514529213,0.0320433317695228,1,1,0,0,1,1,0,0,2,0,2,0,1,1,0,0,0,0
"TUR",640,1963,"Turkey","TUR_1963",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,NA,NA,NA,NA,NA,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,110768191100.096,29531365,9.44206008583691,9,1111250349,1006452632,1006452632,0.229,NA,211.60001,70,1284.65704525518,424.981044036162,1,0.0075124,0.0361231255995557,0,0,1,0,1,0,0,0,0,0,29531365,110768191100.096,9,1284.65704525518,424.981044036162,0.229,1111250349,1006452632,9.44206008583691,0,7.1590251859149,6.05439484771163,7.1590251859149,6.05439484771163,25.430705486109,17.2009634768306,25.430705486109,17.2009634768306,20.828751659753,20.7296977408339,20.828751659753,20.7296977408339,0,0,0,0,NA,NA,0,1,0,0,0,2,0,0,0,0,0,0,0.26027397260274,0.128767123287671,0.389041095890411,0,0,0.151352974291612,0.0588825269846819,7.01419181227288,7.01419181227288,6.77036211373549,6.77036211373549,6.63252933141029,6.63252933141029,6.41927201368874,6.41927201368874,6.34406464305245,6.34406464305245,6.69521313617529,6.69521313617529,6.84017207844402,6.84017207844402,0,0,0,0,0,0,0,6.36928273106018,6.36928273106018,6.34161090059882,6.34161090059882,20.8702632202732,20.8702632202732,21.0192442997306,21.0192442997306,20.9118033123281,20.9118033123281,20.7869130550539,20.7869130550539,25.3439196669919,25.3439196669919,NA,24.0133033085171,17.1770251223862,17.1770251223862,NA,16.5582045399353,9.83810709838107,9.83810709838107,NA,15.0250518015925,0.293,0.293,0.505,0.505,9,9,4,4,0.0071319,0.0073587,0.0339757631076731,0.0321390153154613,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"TUR",640,1964,"Turkey","TUR_1964",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,NA,NA,NA,NA,NA,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,116815089566.79,30244261,9.84095427435388,9,729695095,1114639847,1114639847,0.229,NA,156,75,933.64995400184,448.870170193192,1,0.0076054,0.0374682361936442,0,0,1,0,1,0,0,0,0,0,30244261,116815089566.79,9,933.64995400184,448.870170193192,0.229,729695095,1114639847,9.84095427435388,0,6.84017207844402,6.10895903045536,6.84017207844402,6.10895903045536,25.4838580904925,17.2248170054339,25.4838580904925,17.2248170054339,20.4081373281432,20.8317971834027,20.4081373281432,20.8317971834027,1,1,0,0,1,NA,0,0,1,0,1,0,0,0.128767123287671,0,0,0.128767123287671,0,0,0.26027397260274,0.26027397260274,0.0165809720397823,0.00213508407087607,0.0677425408144118,0.0176316202119702,7.1590251859149,7.1590251859149,7.01419181227288,7.01419181227288,6.77036211373549,6.77036211373549,6.63252933141029,6.63252933141029,6.41927201368874,6.41927201368874,6.34406464305245,6.34406464305245,6.86264780150479,6.86264780150479,0,0,0,0,0,0,0,6.05439484771163,6.05439484771163,6.01473625746646,6.01473625746646,20.828751659753,20.828751659753,20.5759205039611,20.5759205039611,20.7296977408339,20.7296977408339,20.4438603535089,20.4438603535089,25.430705486109,25.430705486109,25.2782077013531,25.2782077013531,17.2009634768306,17.2009634768306,17.1286904202817,17.1286904202817,9.44206008583691,9.44206008583691,8.37004405286344,8.37004405286344,0.229,0.229,0.419,0.419,9,9,7,7,0.0075124,0.0071199,0.0361231255995557,0.0330475975637266,1,1,0,0,1,1,0,0,0,3,0,3,1,1,0,0,1,0
"TUR",640,1965,"Turkey","TUR_1965",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Raymond Arthur Hare","1961-04-05","1965-08-27",1,NA,NA,NA,NA,NA,"Parker Thompson Hart","1965-10-11","1968-10-03",1,0.126027397260274,"TUR1965",NA,0,0,NA,NA,NA,"1965-08-27",NA,"1965-10-11",NA,0,NA,NA,NA,45,NA,0,0,0,3,0,3,120113398131.902,30972994,10.3064066852368,8,867476939,1140973642,1140973642,1.1,NA,162.10001,90,954.894739156763,530.169779286927,1,0.0079474,0.0394335391990934,0,0,1,0,1,0,0,0,0,0,30972994,120113398131.902,8,954.894739156763,530.169779286927,1.1,867476939,1140973642,10.3064066852368,1,6.86264780150479,6.27508170514122,6.86264780150479,6.27508170514122,25.5117021179443,17.2486262214776,25.5117021179443,17.2486262214776,20.5810994872994,20.8551478076472,20.5810994872994,20.8551478076472,0,0,0,0,1,NA,0,0,2,0,0,1,0,0.26027397260274,0.128767123287671,0,0.389041095890411,0,0,0,0,0.151352974291612,0.0588825269846819,0,0,6.84017207844402,6.84017207844402,7.1590251859149,7.1590251859149,7.01419181227288,7.01419181227288,6.77036211373549,6.77036211373549,6.63252933141029,6.63252933141029,6.41927201368874,6.41927201368874,6.91234830576809,6.91234830576809,0,0,0,0,0,0,0,6.10895903045536,6.10895903045536,6.21089374606176,6.21089374606176,20.4081373281432,20.4081373281432,20.6654987569656,20.6654987569656,20.8317971834027,20.8317971834027,21.0923752762194,21.0923752762194,25.4838580904925,25.4838580904925,25.2897020809888,25.2897020809888,17.2248170054339,17.2248170054339,17.1529481374308,17.1529481374308,9.84095427435388,9.84095427435388,9.31849791376912,9.31849791376912,0.229,0.229,0.473,0.473,9,9,9,9,0.0076054,0.0069923,0.0374682361936442,0.0331931514529213,1,1,0,0,1,1,0,0,0,2,0,2,1,1,0,0,0,0
